"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-01 17:00","2023","04","01","17:00","11.0","","5.0","","66","","","","30","","18","","48.3","","98.50","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-01 18:00","2023","04","01","18:00","9.0","","3.3","","68","","","","28","","26","","48.3","","98.66","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-01 19:00","2023","04","01","19:00","7.5","","2.1","","69","","","","31","","19","","24.1","","98.83","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-01 20:00","2023","04","01","20:00","5.5","","-1.5","","61","","","","31","","24","","24.1","","99.04","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-01 21:00","2023","04","01","21:00","4.5","","-1.3","","66","","","","29","","14","","24.1","","99.23","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-01 22:00","2023","04","01","22:00","4.0","","-1.5","","67","","","","33","","23","","24.1","","99.33","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-01 23:00","2023","04","01","23:00","2.7","","-3.7","","63","","","","34","","23","","24.1","","99.49","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-02 00:00","2023","04","02","00:00","2.4","","-5.7","","55","","","","33","","18","","24.1","","99.70","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-02 01:00","2023","04","02","01:00","1.5","","-6.0","","57","","","","33","","27","","24.1","","99.87","","","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-02 02:00","2023","04","02","02:00","-0.5","","-9.4","","51","","","","33","","26","","24.1","","100.08","","","","-7","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-02 03:00","2023","04","02","03:00","-1.9","","-10.0","","54","","","","29","","31","","24.1","","100.25","","","","-9","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-02 04:00","2023","04","02","04:00","-3.4","","-12.5","","50","","","","32","","23","","32.2","","100.50","","","","-10","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-02 05:00","2023","04","02","05:00","-5.1","","-12.4","","57","","","","30","","18","","24.1","","100.74","","","","-11","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-02 06:00","2023","04","02","06:00","-6.6","","-14.2","","55","","","","31","","23","","24.1","","100.93","","","","-14","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-02 07:00","2023","04","02","07:00","-7.3","","-15.6","","52","","","","30","","23","","48.3","","101.11","","","","-15","","Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-02 08:00","2023","04","02","08:00","-6.8","","-16.5","","46","","","","29","","18","","48.3","","101.21","","","","-13","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-02 09:00","2023","04","02","09:00","-5.7","","-16.5","","43","","","","28","","23","","48.3","","101.29","","","","-13","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-02 10:00","2023","04","02","10:00","-5.1","","-16.4","","41","","","","27","","21","","48.3","","101.36","","","","-12","","Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-02 11:00","2023","04","02","11:00","-3.8","","-14.7","","43","","","","27","","26","","48.3","","101.38","","","","-11","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-02 12:00","2023","04","02","12:00","-2.8","","-14.2","","41","","","","28","","27","","48.3","","101.37","","","","-10","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-02 13:00","2023","04","02","13:00","-1.7","","-15.0","","36","","","","26","","29","","48.3","","101.35","","","","-9","","Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-02 14:00","2023","04","02","14:00","-0.9","","-14.8","","34","","","","26","","24","","48.3","","101.32","","","","-7","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-02 15:00","2023","04","02","15:00","-0.2","","-14.1","","34","","","","26","","30","","48.3","","101.33","","","","-7","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-02 16:00","2023","04","02","16:00","0.2","","-13.7","","35","","","","26","","25","","48.3","","101.33","","","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-02 17:00","2023","04","02","17:00","0.3","","-12.9","","37","","","","26","","25","","48.3","","101.33","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-02 18:00","2023","04","02","18:00","-0.6","","-11.5","","44","","","","24","","24","","48.3","","101.34","","","","-7","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-02 19:00","2023","04","02","19:00","-1.4","","-11.1","","48","","","","24","","20","","24.1","","101.40","","","","-7","","Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-02 20:00","2023","04","02","20:00","-1.5","","-11.1","","48","","","","25","","15","","24.1","","101.46","","","","-6","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-02 21:00","2023","04","02","21:00","-1.0","","-10.9","","47","","","","25","","13","","24.1","","101.45","","","","-5","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-02 22:00","2023","04","02","22:00","-1.7","","-10.2","","52","","","","22","","12","","24.1","","101.40","","","","-6","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-02 23:00","2023","04","02","23:00","-1.1","","-8.0","","60","","","","19","","13","","24.1","","101.38","","","","-5","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-03 00:00","2023","04","03","00:00","-1.1","","-9.1","","55","","","","20","","13","","24.1","","101.37","","","","-5","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-03 01:00","2023","04","03","01:00","-1.0","","-8.4","","57","","","","20","","15","","24.1","","101.36","","","","-6","","Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-03 02:00","2023","04","03","02:00","-1.9","","-8.9","","59","","","","16","","12","","24.1","","101.36","","","","-6","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-03 03:00","2023","04","03","03:00","-2.5","","-8.5","","63","","","","13","","8","","24.1","","101.31","","","","-6","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-03 04:00","2023","04","03","04:00","-1.9","","-8.2","","62","","","","14","","12","","32.2","","101.29","","","","-6","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-03 05:00","2023","04","03","05:00","-1.7","","-9.1","","57","","","","13","","11","","24.1","","101.25","","","","-6","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-03 06:00","2023","04","03","06:00","-1.8","","-9.2","","57","","","","12","","11","","32.2","","101.23","","","","-6","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-03 07:00","2023","04","03","07:00","-0.2","","-8.6","","53","","","","15","","12","","32.2","","101.15","","","","-4","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-03 08:00","2023","04","03","08:00","1.6","","-8.9","","46","","","","18","","22","","48.3","","101.09","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-03 09:00","2023","04","03","09:00","2.1","","-9.5","","42","","","","14","","17","","24.1","","100.92","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-03 10:00","2023","04","03","10:00","2.3","","-5.4","","57","","","","11","","21","","48.3","","100.75","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-03 11:00","2023","04","03","11:00","3.5","","-7.7","","44","","","","14","","30","","48.3","","100.48","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-03 12:00","2023","04","03","12:00","4.9","","-7.1","","42","","","","14","","28","","48.3","","100.34","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-03 13:00","2023","04","03","13:00","5.4","","-7.3","","40","","","","15","","13","","48.3","","100.46","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-03 14:00","2023","04","03","14:00","5.7","","-0.9","","63","","","","20","","15","","24.1","","100.44","","","","","","Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-03 15:00","2023","04","03","15:00","6.0","","-1.7","","58","","","","13","","21","","24.1","","100.31","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-03 16:00","2023","04","03","16:00","6.8","","-0.7","","59","","","","9","","3","","48.3","","100.37","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-03 17:00","2023","04","03","17:00","7.0","","-0.9","","57","","","","23","","10","","48.3","","100.40","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-03 18:00","2023","04","03","18:00","7.7","","-0.6","","56","","","","26","","17","","48.3","","100.52","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-03 19:00","2023","04","03","19:00","7.2","","-0.2","","59","","","","25","","21","","24.1","","100.64","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-03 20:00","2023","04","03","20:00","6.3","","-0.4","","63","","","","24","","17","","24.1","","100.69","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-03 21:00","2023","04","03","21:00","5.2","","-0.6","","66","","","","24","","13","","24.1","","100.74","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-03 22:00","2023","04","03","22:00","4.4","","-0.8","","69","","","","24","","11","","24.1","","100.77","","","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-03 23:00","2023","04","03","23:00","4.7","","-0.4","","69","","","","25","","16","","24.1","","100.85","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-04 00:00","2023","04","04","00:00","4.8","","-0.4","","69","","","","32","","16","","24.1","","100.94","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-04 01:00","2023","04","04","01:00","3.8","","-0.9","","72","","","","30","","8","","24.1","","101.00","","","","","","Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-04 02:00","2023","04","04","02:00","3.4","","-1.3","","71","","","","30","","8","","24.1","","101.07","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-04 03:00","2023","04","04","03:00","1.5","","-1.3","","81","","","","21","","6","","24.1","","101.14","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-04 04:00","2023","04","04","04:00","0.8","","-0.9","","88","","","","25","","4","","24.1","","101.22","","","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-04 05:00","2023","04","04","05:00","0.6","","-1.1","","88","","","","26","","5","","24.1","","101.27","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-04 06:00","2023","04","04","06:00","-1.0","","-2.5","","90","","","","30","","4","","24.1","","101.37","","","","-2","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-04 07:00","2023","04","04","07:00","2.0","","-1.1","","80","","","","33","","6","","24.1","","101.48","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-04 08:00","2023","04","04","08:00","3.9","","-0.8","","71","","","","1","","11","","24.1","","101.48","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-04 09:00","2023","04","04","09:00","5.8","","-1.2","","60","","","","3","","17","","24.1","","101.54","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-04 10:00","2023","04","04","10:00","6.5","","-1.5","","56","","","","2","","13","","48.3","","101.56","","","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-04 11:00","2023","04","04","11:00","7.8","","-1.0","","54","","","","5","","9","","48.3","","101.51","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-04 12:00","2023","04","04","12:00","8.9","","-1.8","","47","","","","4","","9","","48.3","","101.60","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-04 13:00","2023","04","04","13:00","9.1","","-2.2","","45","","","","11","","8","","48.3","","101.70","","","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-04 14:00","2023","04","04","14:00","9.6","","-2.6","","42","","","","1","","7","","48.3","","101.71","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-04 15:00","2023","04","04","15:00","10.2","","-2.9","","40","","","","30","","4","","48.3","","101.74","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-04 16:00","2023","04","04","16:00","10.1","","-2.0","","43","","","","4","","13","","48.3","","101.78","","","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-04 17:00","2023","04","04","17:00","9.4","","-1.8","","46","","","","2","","20","","48.3","","101.88","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-04 18:00","2023","04","04","18:00","6.8","","-2.0","","54","","","","4","","25","","48.3","","102.01","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-04 19:00","2023","04","04","19:00","4.9","","-2.8","","58","","","","4","","20","","24.1","","102.11","","","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-04 20:00","2023","04","04","20:00","4.5","","-4.0","","54","","","","5","","23","","24.1","","102.28","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-04 21:00","2023","04","04","21:00","2.9","","-7.3","","47","","","","3","","28","","24.1","","102.37","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-04 22:00","2023","04","04","22:00","2.0","","-9.1","","44","","","","3","","30","","24.1","","102.42","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-04 23:00","2023","04","04","23:00","0.8","","-10.3","","43","","","","4","","27","","24.1","","102.39","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-05 00:00","2023","04","05","00:00","0.1","","-10.9","","43","","","","4","","26","","24.1","","102.45","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-05 01:00","2023","04","05","01:00","-0.4","","-9.9","","49","","","","5","","22","","24.1","","102.55","","","","-6","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-05 02:00","2023","04","05","02:00","-0.9","","-11.3","","46","","","","5","","38","","24.1","","102.59","","","","-8","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-05 03:00","2023","04","05","03:00","-1.4","","-11.4","","47","","","","5","","40","","24.1","","102.56","","","","-9","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-05 04:00","2023","04","05","04:00","-1.6","","-11.0","","49","","","","4","","28","","24.1","","102.64","","","","-8","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-05 05:00","2023","04","05","05:00","-2.0","","-11.3","","49","","","","4","","42","","24.1","","102.55","","","","-10","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-05 06:00","2023","04","05","06:00","-2.0","","-10.8","","51","","","","5","","33","","48.3","","102.50","","","","-9","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-05 07:00","2023","04","05","07:00","-2.0","","-11.0","","50","","","","5","","30","","48.3","","102.35","","","","-9","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-05 08:00","2023","04","05","08:00","-1.9","","-10.6","","51","","","","4","","37","","48.3","","102.33","","","","-10","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-05 09:00","2023","04","05","09:00","-2.6","","-8.3","","65","","","","5","","43","","24.1","","102.07","","","","-11","","Freezing Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-05 10:00","2023","04","05","10:00","-2.3","","-4.8","","83","","","","3","","43","","12.9","","102.06","","","","-11","","Freezing Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-05 11:00","2023","04","05","11:00","-1.9","","-3.9","","87","","","","6","","42","","11.3","","101.80","","","","-10","","Freezing Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-05 12:00","2023","04","05","12:00","-1.6","","-3.3","","88","","","","6","","37","","9.7","","101.74","","","","-9","","Freezing Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-05 13:00","2023","04","05","13:00","-1.1","","-2.5","","90","","","","5","","31","","11.3","","101.53","","","","-8","","Freezing Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-05 14:00","2023","04","05","14:00","-0.8","","-1.9","","92","","","","6","","33","","6.4","","101.48","","","","-8","","Freezing Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-05 15:00","2023","04","05","15:00","-0.4","","-1.3","","93","","","","3","","36","","12.9","","101.39","","","","-8","","Freezing Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-05 16:00","2023","04","05","16:00","-0.1","","-0.9","","94","","","","3","","31","","9.7","","101.41","","","","-7","","Freezing Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-05 17:00","2023","04","05","17:00","0.0","","-0.8","","95","","","","4","","32","","12.9","","101.26","","","","-7","","Freezing Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-05 18:00","2023","04","05","18:00","0.2","","-0.5","","95","","","","3","","32","","12.9","","101.20","","","","","","Freezing Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-05 19:00","2023","04","05","19:00","0.2","","-0.4","","96","","","","2","","29","","9.7","","101.21","","","","","","Freezing Rain,Fog"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-05 20:00","2023","04","05","20:00","0.1","","-0.4","","96","","","","5","","37","","9.7","","101.18","","","","","","Freezing Rain,Fog"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-05 21:00","2023","04","05","21:00","0.0","","-0.6","","96","","","","3","","33","","11.3","","101.15","","","","-7","","Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-05 22:00","2023","04","05","22:00","0.0","","-0.5","","96","","","","2","","30","","12.9","","101.06","","","","-6","","Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-05 23:00","2023","04","05","23:00","0.0","","-0.5","","96","","","","2","","25","","16.1","","101.12","","","","-6","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-06 00:00","2023","04","06","00:00","-0.2","","-0.7","","97","","","","1","","22","","9.7","","101.11","","","","-6","","Freezing Rain,Fog"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-06 01:00","2023","04","06","01:00","-0.4","","-0.9","","97","","","","2","","22","","16.1","","100.96","","","","-6","","Freezing Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-06 02:00","2023","04","06","02:00","-0.2","","-0.7","","97","","","","2","","23","","16.1","","100.92","","","","-6","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-06 03:00","2023","04","06","03:00","-0.1","","-0.5","","97","","","","2","","17","","12.9","","100.95","","","","-5","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-06 04:00","2023","04","06","04:00","0.0","","-0.4","","97","","","","1","","16","","12.9","","101.00","","","","-5","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-06 05:00","2023","04","06","05:00","0.0","","-0.4","","97","","","","3","","14","","8.1","","101.03","","","","-4","","Fog"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-06 06:00","2023","04","06","06:00","0.1","","-0.3","","97","","","","1","","7","","4.0","","101.10","","","","","","Drizzle,Fog"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-06 07:00","2023","04","06","07:00","0.2","","-0.1","","97","","","","5","","9","","4.8","","101.17","","","","","","Fog"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-06 08:00","2023","04","06","08:00","0.4","","0.0","","97","","","","5","","9","","11.3","","101.18","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-06 09:00","2023","04","06","09:00","0.5","","0.1","","97","","","","2","","5","","2.0","","101.22","","","","","","Drizzle,Fog"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-06 10:00","2023","04","06","10:00","1.0","","0.7","","98","","","","23","","9","","1.6","","101.26","","","","","","Drizzle,Fog"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-06 11:00","2023","04","06","11:00","1.8","","1.5","","98","","","","22","","12","","0.8","","101.33","","","","","","Fog"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-06 12:00","2023","04","06","12:00","3.3","","3.2","","99","","","","27","","17","","2.4","","101.32","","","","","","Fog"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-06 13:00","2023","04","06","13:00","5.1","","4.9","","99","","","","26","","18","","19.3","","101.32","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-06 14:00","2023","04","06","14:00","7.3","","4.0","","79","","","","26","","20","","24.1","","101.32","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-06 15:00","2023","04","06","15:00","8.4","","4.0","","74","","","","27","","15","","24.1","","101.23","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-06 16:00","2023","04","06","16:00","9.3","","4.4","","71","","","","26","","22","","48.3","","101.27","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-06 17:00","2023","04","06","17:00","9.5","","1.9","","59","","","","25","","25","","48.3","","101.29","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-06 18:00","2023","04","06","18:00","8.4","","0.7","","58","","","","23","","24","","48.3","","101.33","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-06 19:00","2023","04","06","19:00","6.9","","0.5","","64","","","","23","","24","","24.1","","101.37","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-06 20:00","2023","04","06","20:00","7.0","","0.2","","62","","","","23","","32","","24.1","","101.44","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-06 21:00","2023","04","06","21:00","6.9","","0.1","","62","","","","23","","30","","24.1","","101.48","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-06 22:00","2023","04","06","22:00","6.0","","0.2","","66","","","","25","","21","","24.1","","101.55","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-06 23:00","2023","04","06","23:00","5.3","","0.1","","69","","","","25","","24","","24.1","","101.64","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-07 00:00","2023","04","07","00:00","4.5","","0.0","","73","","","","25","","19","","24.1","","101.64","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-07 01:00","2023","04","07","01:00","3.7","","-0.6","","73","","","","23","","21","","24.1","","101.58","","","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-07 02:00","2023","04","07","02:00","3.5","","-0.5","","75","","","","24","","21","","24.1","","101.56","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-07 03:00","2023","04","07","03:00","3.1","","-1.8","","70","","","","25","","19","","24.1","","101.55","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2023-04-07 04:00","2023","04","07","04:00","3.1","","-6.8","","48","","","","27","","32","","24.1","","101.55","","","","","","Mainly Clear"
